time	date	device
15:12:00	2014-01-09	4
15:12:00	2014-01-09	1
15:12:00	2014-01-09	4
15:12:00	2014-01-09	1
15:13:00	2014-01-09	4
15:13:00	2014-01-09	4
15:14:00	2014-01-09	4
15:14:00	2014-01-09	4
15:15:00	2014-01-09	4
15:15:00	2014-01-09	4
15:16:00	2014-01-09	4
15:16:00	2014-01-09	1
15:16:00	2014-01-09	4
15:17:00	2014-01-09	4
15:17:00	2014-01-09	4
15:18:00	2014-01-09	4
15:18:00	2014-01-09	4
15:19:00	2014-01-09	4
15:19:00	2014-01-09	4
16:09:00	2014-01-09	4
16:10:00	2014-01-09	4
16:10:00	2014-01-09	4
16:10:00	2014-01-09	4
16:11:00	2014-01-09	4
16:11:00	2014-01-09	3
16:11:00	2014-01-09	4
16:11:00	2014-01-09	4
16:12:00	2014-01-09	4
16:12:00	2014-01-09	4
16:12:00	2014-01-09	4
16:15:00	2014-01-09	3
16:16:00	2014-01-09	3
16:17:00	2014-01-09	3
16:17:00	2014-01-09	4
16:20:00	2014-01-09	3
16:39:00	2014-01-09	2
16:40:00	2014-01-09	2
16:40:00	2014-01-09	2
16:40:00	2014-01-09	2
16:41:00	2014-01-09	2
16:41:00	2014-01-09	2
16:41:00	2014-01-09	2
16:42:00	2014-01-09	2
16:44:00	2014-01-09	2
16:45:00	2014-01-09	2
16:46:00	2014-01-09	2
16:46:00	2014-01-09	2
16:48:00	2014-01-09	3
16:49:00	2014-01-09	2
17:05:00	2014-01-09	4
17:16:00	2014-01-09	4
17:16:00	2014-01-09	4
17:16:00	2014-01-09	4
17:16:00	2014-01-09	4
17:16:00	2014-01-09	4
17:16:00	2014-01-09	4
17:16:00	2014-01-09	4
17:16:00	2014-01-09	4
17:16:00	2014-01-09	4
17:16:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:17:00	2014-01-09	4
17:18:00	2014-01-09	4
17:18:00	2014-01-09	4
17:18:00	2014-01-09	4
17:18:00	2014-01-09	4
17:18:00	2014-01-09	4
17:18:00	2014-01-09	4
17:18:00	2014-01-09	4
17:18:00	2014-01-09	4
17:18:00	2014-01-09	4
17:18:00	2014-01-09	4
17:18:00	2014-01-09	4
17:24:00	2014-01-09	4
17:24:00	2014-01-09	4
17:25:00	2014-01-09	4
17:25:00	2014-01-09	4
17:30:00	2014-01-09	4
17:30:00	2014-01-09	4
17:31:00	2014-01-09	3
17:31:00	2014-01-09	4
17:31:00	2014-01-09	3
17:31:00	2014-01-09	3
17:31:00	2014-01-09	4
17:31:00	2014-01-09	3
17:31:00	2014-01-09	4
17:31:00	2014-01-09	4
17:31:00	2014-01-09	4
17:31:00	2014-01-09	4
17:32:00	2014-01-09	4
17:32:00	2014-01-09	4
17:32:00	2014-01-09	4
17:32:00	2014-01-09	4
17:32:00	2014-01-09	4
17:32:00	2014-01-09	4
17:33:00	2014-01-09	4
17:33:00	2014-01-09	4
17:33:00	2014-01-09	4
17:33:00	2014-01-09	4
17:33:00	2014-01-09	4
17:34:00	2014-01-09	4
17:34:00	2014-01-09	4
17:34:00	2014-01-09	4
17:34:00	2014-01-09	4
17:35:00	2014-01-09	4
17:35:00	2014-01-09	4
17:35:00	2014-01-09	4
17:35:00	2014-01-09	4
17:35:00	2014-01-09	4
17:35:00	2014-01-09	4
17:35:00	2014-01-09	4
17:35:00	2014-01-09	4
17:36:00	2014-01-09	4
17:36:00	2014-01-09	4
17:36:00	2014-01-09	4
17:36:00	2014-01-09	4
17:36:00	2014-01-09	4
17:37:00	2014-01-09	4
17:37:00	2014-01-09	4
17:37:00	2014-01-09	4
17:38:00	2014-01-09	4
17:38:00	2014-01-09	4
17:38:00	2014-01-09	4
17:38:00	2014-01-09	4
17:39:00	2014-01-09	4
17:39:00	2014-01-09	4
17:39:00	2014-01-09	4
17:39:00	2014-01-09	4
17:39:00	2014-01-09	4
17:39:00	2014-01-09	4
17:39:00	2014-01-09	4
17:39:00	2014-01-09	4
17:40:00	2014-01-09	4
17:40:00	2014-01-09	4
17:40:00	2014-01-09	4
17:40:00	2014-01-09	4
17:40:00	2014-01-09	4
17:40:00	2014-01-09	4
17:41:00	2014-01-09	4
17:41:00	2014-01-09	4
17:41:00	2014-01-09	4
17:41:00	2014-01-09	4
17:41:00	2014-01-09	4
17:42:00	2014-01-09	4
17:42:00	2014-01-09	4
17:43:00	2014-01-09	4
17:47:00	2014-01-09	3
17:48:00	2014-01-09	3
17:48:00	2014-01-09	3
17:49:00	2014-01-09	3
17:50:00	2014-01-09	4
17:50:00	2014-01-09	4
17:50:00	2014-01-09	4
17:51:00	2014-01-09	4
17:51:00	2014-01-09	4
17:51:00	2014-01-09	4
17:51:00	2014-01-09	4
17:52:00	2014-01-09	4
17:52:00	2014-01-09	4
17:52:00	2014-01-09	4
17:52:00	2014-01-09	4
17:52:00	2014-01-09	1
17:52:00	2014-01-09	4
17:53:00	2014-01-09	4
17:53:00	2014-01-09	3
17:54:00	2014-01-09	4
17:54:00	2014-01-09	4
17:54:00	2014-01-09	4
17:55:00	2014-01-09	4
17:55:00	2014-01-09	4
17:55:00	2014-01-09	4
17:55:00	2014-01-09	3
17:56:00	2014-01-09	4
17:56:00	2014-01-09	4
17:56:00	2014-01-09	4
17:56:00	2014-01-09	3
17:57:00	2014-01-09	4
17:57:00	2014-01-09	4
17:57:00	2014-01-09	4
17:57:00	2014-01-09	4
17:57:00	2014-01-09	4
17:57:00	2014-01-09	3
17:57:00	2014-01-09	4
17:57:00	2014-01-09	4
17:57:00	2014-01-09	4
17:58:00	2014-01-09	4
17:58:00	2014-01-09	4
17:58:00	2014-01-09	3
17:58:00	2014-01-09	4
17:58:00	2014-01-09	4
17:58:00	2014-01-09	4
17:58:00	2014-01-09	4
17:59:00	2014-01-09	4
17:59:00	2014-01-09	4
17:59:00	2014-01-09	4
17:59:00	2014-01-09	4
18:00:00	2014-01-09	4
18:00:00	2014-01-09	4
18:00:00	2014-01-09	4
18:00:00	2014-01-09	4
18:01:00	2014-01-09	4
18:01:00	2014-01-09	4
18:01:00	2014-01-09	4
18:01:00	2014-01-09	4
18:02:00	2014-01-09	4
18:02:00	2014-01-09	4
18:02:00	2014-01-09	4
18:02:00	2014-01-09	4
18:03:00	2014-01-09	4
18:03:00	2014-01-09	4
18:03:00	2014-01-09	4
18:04:00	2014-01-09	4
18:04:00	2014-01-09	4
18:04:00	2014-01-09	4
18:04:00	2014-01-09	4
18:05:00	2014-01-09	4
18:05:00	2014-01-09	4
18:05:00	2014-01-09	4
18:05:00	2014-01-09	4
18:06:00	2014-01-09	4
18:06:00	2014-01-09	4
18:06:00	2014-01-09	4
18:06:00	2014-01-09	4
18:07:00	2014-01-09	4
18:07:00	2014-01-09	4
18:07:00	2014-01-09	4
18:07:00	2014-01-09	4
18:07:00	2014-01-09	4
18:08:00	2014-01-09	4
18:08:00	2014-01-09	4
18:08:00	2014-01-09	4
18:09:00	2014-01-09	4
18:11:00	2014-01-09	4
18:12:00	2014-01-09	4
18:14:00	2014-01-09	4
18:15:00	2014-01-09	4
18:16:00	2014-01-09	4
18:16:00	2014-01-09	4
18:17:00	2014-01-09	4
18:17:00	2014-01-09	4
18:18:00	2014-01-09	4
18:19:00	2014-01-09	4
18:20:00	2014-01-09	4
18:22:00	2014-01-09	4
18:22:00	2014-01-09	4
18:22:00	2014-01-09	4
18:22:00	2014-01-09	4
18:23:00	2014-01-09	4
18:23:00	2014-01-09	4
18:23:00	2014-01-09	4
18:23:00	2014-01-09	4
18:23:00	2014-01-09	4
18:23:00	2014-01-09	4
18:23:00	2014-01-09	4
18:23:00	2014-01-09	4
18:23:00	2014-01-09	4
18:23:00	2014-01-09	4
18:23:00	2014-01-09	4
18:24:00	2014-01-09	4
18:24:00	2014-01-09	4
18:25:00	2014-01-09	1
18:27:00	2014-01-09	4
18:27:00	2014-01-09	4
18:27:00	2014-01-09	4
18:27:00	2014-01-09	4
18:27:00	2014-01-09	4
18:27:00	2014-01-09	4
18:27:00	2014-01-09	4
18:28:00	2014-01-09	4
18:28:00	2014-01-09	4
18:28:00	2014-01-09	4
18:28:00	2014-01-09	4
18:28:00	2014-01-09	4
18:28:00	2014-01-09	4
18:29:00	2014-01-09	4
18:30:00	2014-01-09	4
18:31:00	2014-01-09	4
18:31:00	2014-01-09	4
18:31:00	2014-01-09	4
18:32:00	2014-01-09	4
18:32:00	2014-01-09	4
18:33:00	2014-01-09	4
18:33:00	2014-01-09	4
18:33:00	2014-01-09	4
18:34:00	2014-01-09	4
18:34:00	2014-01-09	4
18:34:00	2014-01-09	2
18:34:00	2014-01-09	2
18:34:00	2014-01-09	2
18:34:00	2014-01-09	2
18:34:00	2014-01-09	2
18:34:00	2014-01-09	2
18:34:00	2014-01-09	2
18:34:00	2014-01-09	2
18:35:00	2014-01-09	4
18:35:00	2014-01-09	4
18:36:00	2014-01-09	4
18:36:00	2014-01-09	4
18:37:00	2014-01-09	4
18:37:00	2014-01-09	2
18:37:00	2014-01-09	4
18:38:00	2014-01-09	4
18:38:00	2014-01-09	4
18:39:00	2014-01-09	4
18:39:00	2014-01-09	4
18:39:00	2014-01-09	4
18:39:00	2014-01-09	4
18:40:00	2014-01-09	4
18:40:00	2014-01-09	4
18:40:00	2014-01-09	4
18:40:00	2014-01-09	4
18:41:00	2014-01-09	4
18:41:00	2014-01-09	4
18:41:00	2014-01-09	4
18:41:00	2014-01-09	4
18:41:00	2014-01-09	4
18:41:00	2014-01-09	4
18:41:00	2014-01-09	4
18:41:00	2014-01-09	4
18:42:00	2014-01-09	4
18:42:00	2014-01-09	4
18:42:00	2014-01-09	4
18:42:00	2014-01-09	4
18:45:00	2014-01-09	4
18:49:00	2014-01-09	3
18:50:00	2014-01-09	4
18:52:00	2014-01-09	4
18:52:00	2014-01-09	4
18:52:00	2014-01-09	4
18:53:00	2014-01-09	4
18:53:00	2014-01-09	4
18:54:00	2014-01-09	4
18:54:00	2014-01-09	4
18:54:00	2014-01-09	4
18:55:00	2014-01-09	4
18:56:00	2014-01-09	4
18:56:00	2014-01-09	4
18:56:00	2014-01-09	4
18:56:00	2014-01-09	4
18:56:00	2014-01-09	4
18:57:00	2014-01-09	4
19:09:00	2014-01-09	3
19:09:00	2014-01-09	3
19:10:00	2014-01-09	3
19:10:00	2014-01-09	3
19:11:00	2014-01-09	3
19:11:00	2014-01-09	3
19:12:00	2014-01-09	3
19:13:00	2014-01-09	3
19:13:00	2014-01-09	3
19:13:00	2014-01-09	2
19:14:00	2014-01-09	3
19:14:00	2014-01-09	2
19:14:00	2014-01-09	2
19:14:00	2014-01-09	2
19:14:00	2014-01-09	2
19:14:00	2014-01-09	3
19:15:00	2014-01-09	3
19:16:00	2014-01-09	3
19:51:00	2014-01-09	4
21:27:00	2014-01-09	4
21:27:00	2014-01-09	4
21:28:00	2014-01-09	4
21:28:00	2014-01-09	4
21:28:00	2014-01-09	4
21:28:00	2014-01-09	4
21:29:00	2014-01-09	2
21:29:00	2014-01-09	4
21:29:00	2014-01-09	4
21:29:00	2014-01-09	4
21:29:00	2014-01-09	4
21:29:00	2014-01-09	4
21:29:00	2014-01-09	4
21:30:00	2014-01-09	4
21:30:00	2014-01-09	4
21:30:00	2014-01-09	2
21:31:00	2014-01-09	4
21:31:00	2014-01-09	4
21:32:00	2014-01-09	4
21:32:00	2014-01-09	4
21:32:00	2014-01-09	4
21:33:00	2014-01-09	2
21:33:00	2014-01-09	4
21:34:00	2014-01-09	4
21:47:00	2014-01-09	3
21:47:00	2014-01-09	3
21:53:00	2014-01-09	2
22:02:00	2014-01-09	2
22:02:00	2014-01-09	2
22:34:00	2014-01-09	3
22:35:00	2014-01-09	3
22:35:00	2014-01-09	3
22:35:00	2014-01-09	3
22:36:00	2014-01-09	3
22:48:00	2014-01-09	1
22:48:00	2014-01-09	1
22:48:00	2014-01-09	1
22:49:00	2014-01-09	1
23:36:00	2014-01-09	4
23:36:00	2014-01-09	4
23:36:00	2014-01-09	4
23:36:00	2014-01-09	4
23:37:00	2014-01-09	4
23:37:00	2014-01-09	4
23:37:00	2014-01-09	4
23:37:00	2014-01-09	4
23:37:00	2014-01-09	4
23:37:00	2014-01-09	4
23:37:00	2014-01-09	4
23:37:00	2014-01-09	4
23:37:00	2014-01-09	4
23:37:00	2014-01-09	4
23:37:00	2014-01-09	4
23:38:00	2014-01-09	4
23:38:00	2014-01-09	4
23:38:00	2014-01-09	4
23:38:00	2014-01-09	4
23:38:00	2014-01-09	4
23:38:00	2014-01-09	4
23:38:00	2014-01-09	4
23:38:00	2014-01-09	4
23:38:00	2014-01-09	4
23:38:00	2014-01-09	4
23:38:00	2014-01-09	4
23:38:00	2014-01-09	4
23:39:00	2014-01-09	4
23:40:00	2014-01-09	4
23:40:00	2014-01-09	4
23:40:00	2014-01-09	4
00:49:00	2014-01-10	4
00:50:00	2014-01-10	4
00:51:00	2014-01-10	4
00:53:00	2014-01-10	4
00:53:00	2014-01-10	4
01:06:00	2014-01-10	1
10:06:00	2014-01-10	1
10:13:00	2014-01-10	2
11:19:00	2014-01-10	2
12:36:00	2014-01-10	2
12:36:00	2014-01-10	2
17:24:00	2014-01-10	3
17:25:00	2014-01-10	3
17:25:00	2014-01-10	3
17:25:00	2014-01-10	3
17:25:00	2014-01-10	3
17:26:00	2014-01-10	3
17:26:00	2014-01-10	3
17:26:00	2014-01-10	3
17:26:00	2014-01-10	3
17:26:00	2014-01-10	3
17:26:00	2014-01-10	3
17:27:00	2014-01-10	3
17:27:00	2014-01-10	3
17:27:00	2014-01-10	3
17:27:00	2014-01-10	3
17:27:00	2014-01-10	3
17:27:00	2014-01-10	3
17:37:00	2014-01-10	3
17:38:00	2014-01-10	3
17:40:00	2014-01-10	3
17:43:00	2014-01-10	3
18:09:00	2014-01-10	3
18:09:00	2014-01-10	3
18:09:00	2014-01-10	3
18:09:00	2014-01-10	3
18:10:00	2014-01-10	3
18:10:00	2014-01-10	3
18:11:00	2014-01-10	3
18:12:00	2014-01-10	3
18:13:00	2014-01-10	3
18:13:00	2014-01-10	3
18:14:00	2014-01-10	3
18:15:00	2014-01-10	3
18:16:00	2014-01-10	3
18:16:00	2014-01-10	3
18:17:00	2014-01-10	3
18:18:00	2014-01-10	3
18:18:00	2014-01-10	3
18:21:00	2014-01-10	3
18:22:00	2014-01-10	3
18:22:00	2014-01-10	3
18:23:00	2014-01-10	3
18:23:00	2014-01-10	3
18:24:00	2014-01-10	3
18:26:00	2014-01-10	3
18:26:00	2014-01-10	3
18:27:00	2014-01-10	3
18:27:00	2014-01-10	3
18:28:00	2014-01-10	3
18:29:00	2014-01-10	3
18:30:00	2014-01-10	3
18:31:00	2014-01-10	3
18:31:00	2014-01-10	3
18:32:00	2014-01-10	3
18:32:00	2014-01-10	3
18:34:00	2014-01-10	3
18:34:00	2014-01-10	3
20:04:00	2014-01-10	3
20:04:00	2014-01-10	3
20:04:00	2014-01-10	3
20:04:00	2014-01-10	3
20:04:00	2014-01-10	3
20:04:00	2014-01-10	3
20:04:00	2014-01-10	3
20:04:00	2014-01-10	3
20:43:00	2014-01-10	3
20:43:00	2014-01-10	3
20:56:00	2014-01-10	4
20:58:00	2014-01-10	3
20:59:00	2014-01-10	4
20:59:00	2014-01-10	1
20:59:00	2014-01-10	1
21:00:00	2014-01-10	1
21:00:00	2014-01-10	3
21:00:00	2014-01-10	3
21:00:00	2014-01-10	1
21:00:00	2014-01-10	1
21:01:00	2014-01-10	4
21:01:00	2014-01-10	1
21:02:00	2014-01-10	1
21:03:00	2014-01-10	4
21:04:00	2014-01-10	1
21:05:00	2014-01-10	4
21:07:00	2014-01-10	3
21:16:00	2014-01-10	4
21:49:00	2014-01-10	2
21:52:00	2014-01-10	2
21:55:00	2014-01-10	2
21:55:00	2014-01-10	1
21:55:00	2014-01-10	2
21:56:00	2014-01-10	2
21:56:00	2014-01-10	2
21:57:00	2014-01-10	2
21:58:00	2014-01-10	2
21:59:00	2014-01-10	2
22:00:00	2014-01-10	2
22:00:00	2014-01-10	2
22:01:00	2014-01-10	2
22:01:00	2014-01-10	2
22:01:00	2014-01-10	4
22:02:00	2014-01-10	2
22:02:00	2014-01-10	2
22:03:00	2014-01-10	2
22:03:00	2014-01-10	2
22:04:00	2014-01-10	2
22:05:00	2014-01-10	2
22:05:00	2014-01-10	2
22:06:00	2014-01-10	2
22:06:00	2014-01-10	2
22:06:00	2014-01-10	2
22:12:00	2014-01-10	2
22:14:00	2014-01-10	2
22:14:00	2014-01-10	2
22:15:00	2014-01-10	2
22:15:00	2014-01-10	2
22:16:00	2014-01-10	2
22:17:00	2014-01-10	2
22:17:00	2014-01-10	2
22:18:00	2014-01-10	2
22:19:00	2014-01-10	2
22:20:00	2014-01-10	2
22:20:00	2014-01-10	2
22:21:00	2014-01-10	2
22:22:00	2014-01-10	2
22:23:00	2014-01-10	2
22:31:00	2014-01-10	4
22:49:00	2014-01-10	4
22:58:00	2014-01-10	1
23:30:00	2014-01-10	4
00:35:00	2014-01-11	3
00:35:00	2014-01-11	3
00:35:00	2014-01-11	3
00:35:00	2014-01-11	3
00:36:00	2014-01-11	3
00:37:00	2014-01-11	3
00:38:00	2014-01-11	3
00:38:00	2014-01-11	3
00:39:00	2014-01-11	3
00:39:00	2014-01-11	3
00:40:00	2014-01-11	3
01:12:00	2014-01-11	1
05:23:00	2014-01-11	3
07:34:00	2014-01-11	3
07:35:00	2014-01-11	3
07:37:00	2014-01-11	3
07:37:00	2014-01-11	3
08:11:00	2014-01-11	2
08:12:00	2014-01-11	2
08:12:00	2014-01-11	2
08:13:00	2014-01-11	2
08:15:00	2014-01-11	2
08:16:00	2014-01-11	2
08:17:00	2014-01-11	2
08:18:00	2014-01-11	2
08:18:00	2014-01-11	2
11:05:00	2014-01-11	4
11:05:00	2014-01-11	4
11:05:00	2014-01-11	4
11:05:00	2014-01-11	4
11:06:00	2014-01-11	4
11:06:00	2014-01-11	4
11:06:00	2014-01-11	4
11:07:00	2014-01-11	4
11:07:00	2014-01-11	4
11:07:00	2014-01-11	4
11:08:00	2014-01-11	4
11:08:00	2014-01-11	4
11:08:00	2014-01-11	4
11:09:00	2014-01-11	4
11:09:00	2014-01-11	4
11:09:00	2014-01-11	4
11:10:00	2014-01-11	4
11:10:00	2014-01-11	4
11:10:00	2014-01-11	4
11:11:00	2014-01-11	4
11:11:00	2014-01-11	4
11:11:00	2014-01-11	4
11:34:00	2014-01-11	4
11:34:00	2014-01-11	4
11:34:00	2014-01-11	4
11:45:00	2014-01-11	4
11:45:00	2014-01-11	4
11:45:00	2014-01-11	4
11:47:00	2014-01-11	3
11:47:00	2014-01-11	3
11:55:00	2014-01-11	4
11:55:00	2014-01-11	4
11:55:00	2014-01-11	4
12:04:00	2014-01-11	4
12:04:00	2014-01-11	4
12:04:00	2014-01-11	4
12:17:00	2014-01-11	4
12:17:00	2014-01-11	4
12:17:00	2014-01-11	4
12:42:00	2014-01-11	3
12:42:00	2014-01-11	3
13:53:00	2014-01-11	1
13:53:00	2014-01-11	1
13:55:00	2014-01-11	1
13:55:00	2014-01-11	1
13:55:00	2014-01-11	1
13:56:00	2014-01-11	1
13:56:00	2014-01-11	1
13:57:00	2014-01-11	1
13:57:00	2014-01-11	1
13:57:00	2014-01-11	1
13:57:00	2014-01-11	1
13:57:00	2014-01-11	1
13:58:00	2014-01-11	1
13:58:00	2014-01-11	1
13:59:00	2014-01-11	1
14:00:00	2014-01-11	1
14:00:00	2014-01-11	1
14:00:00	2014-01-11	1
14:01:00	2014-01-11	1
14:01:00	2014-01-11	1
14:06:00	2014-01-11	1
14:06:00	2014-01-11	1
14:07:00	2014-01-11	1
14:07:00	2014-01-11	1
14:09:00	2014-01-11	1
14:09:00	2014-01-11	1
14:10:00	2014-01-11	1
14:10:00	2014-01-11	1
14:11:00	2014-01-11	1
14:11:00	2014-01-11	1
14:11:00	2014-01-11	1
14:11:00	2014-01-11	1
14:12:00	2014-01-11	1
14:43:00	2014-01-11	3
14:43:00	2014-01-11	3
14:49:00	2014-01-11	2
14:49:00	2014-01-11	3
14:49:00	2014-01-11	3
14:49:00	2014-01-11	2
14:49:00	2014-01-11	2
14:50:00	2014-01-11	2
14:51:00	2014-01-11	2
15:16:00	2014-01-11	4
15:48:00	2014-01-11	1
15:48:00	2014-01-11	1
15:48:00	2014-01-11	1
15:48:00	2014-01-11	1
15:48:00	2014-01-11	1
15:48:00	2014-01-11	1
15:49:00	2014-01-11	1
15:49:00	2014-01-11	1
15:50:00	2014-01-11	1
15:50:00	2014-01-11	1
15:50:00	2014-01-11	1
15:51:00	2014-01-11	1
15:51:00	2014-01-11	1
15:51:00	2014-01-11	1
15:52:00	2014-01-11	1
15:52:00	2014-01-11	1
15:58:00	2014-01-11	1
15:58:00	2014-01-11	1
15:58:00	2014-01-11	1
15:58:00	2014-01-11	1
15:59:00	2014-01-11	1
15:59:00	2014-01-11	1
15:59:00	2014-01-11	1
16:15:00	2014-01-11	1
16:16:00	2014-01-11	1
16:16:00	2014-01-11	1
16:16:00	2014-01-11	1
16:16:00	2014-01-11	1
16:16:00	2014-01-11	1
16:29:00	2014-01-11	1
16:30:00	2014-01-11	1
16:30:00	2014-01-11	1
16:30:00	2014-01-11	1
16:30:00	2014-01-11	1
16:30:00	2014-01-11	1
16:30:00	2014-01-11	1
16:30:00	2014-01-11	1
16:30:00	2014-01-11	1
16:31:00	2014-01-11	1
16:31:00	2014-01-11	1
16:31:00	2014-01-11	1
16:31:00	2014-01-11	1
16:31:00	2014-01-11	1
16:32:00	2014-01-11	1
16:32:00	2014-01-11	1
16:32:00	2014-01-11	1
16:32:00	2014-01-11	1
16:32:00	2014-01-11	1
16:33:00	2014-01-11	2
16:34:00	2014-01-11	1
16:34:00	2014-01-11	1
16:37:00	2014-01-11	3
16:38:00	2014-01-11	1
16:38:00	2014-01-11	1
16:38:00	2014-01-11	1
16:38:00	2014-01-11	1
16:38:00	2014-01-11	1
16:39:00	2014-01-11	1
16:40:00	2014-01-11	3
16:42:00	2014-01-11	3
16:42:00	2014-01-11	3
16:42:00	2014-01-11	3
16:57:00	2014-01-11	1
16:57:00	2014-01-11	1
16:57:00	2014-01-11	1
17:02:00	2014-01-11	1
17:02:00	2014-01-11	1
17:03:00	2014-01-11	1
17:03:00	2014-01-11	1
17:03:00	2014-01-11	1
17:03:00	2014-01-11	1
17:04:00	2014-01-11	1
17:04:00	2014-01-11	1
17:04:00	2014-01-11	1
17:04:00	2014-01-11	1
17:05:00	2014-01-11	1
17:05:00	2014-01-11	1
17:59:00	2014-01-11	3
18:00:00	2014-01-11	3
18:09:00	2014-01-11	4
18:31:00	2014-01-11	4
18:42:00	2014-01-11	4
18:46:00	2014-01-11	4
18:49:00	2014-01-11	4
19:09:00	2014-01-11	4
19:20:00	2014-01-11	4
19:27:00	2014-01-11	4
19:28:00	2014-01-11	4
19:33:00	2014-01-11	4
19:34:00	2014-01-11	3
19:34:00	2014-01-11	3
19:49:00	2014-01-11	4
19:53:00	2014-01-11	4
21:49:00	2014-01-11	3
21:52:00	2014-01-11	4
21:53:00	2014-01-11	4
21:58:00	2014-01-11	4
22:17:00	2014-01-11	4
22:18:00	2014-01-11	4
22:18:00	2014-01-11	4
22:19:00	2014-01-11	4
22:21:00	2014-01-11	4
22:22:00	2014-01-11	4
22:23:00	2014-01-11	4
22:23:00	2014-01-11	4
22:25:00	2014-01-11	4
22:26:00	2014-01-11	4
22:26:00	2014-01-11	2
22:27:00	2014-01-11	2
22:27:00	2014-01-11	4
22:27:00	2014-01-11	4
22:28:00	2014-01-11	2
22:28:00	2014-01-11	4
22:28:00	2014-01-11	4
22:29:00	2014-01-11	2
22:29:00	2014-01-11	4
22:29:00	2014-01-11	2
22:29:00	2014-01-11	4
22:29:00	2014-01-11	2
22:30:00	2014-01-11	2
22:31:00	2014-01-11	4
22:31:00	2014-01-11	4
22:32:00	2014-01-11	4
22:35:00	2014-01-11	2
22:35:00	2014-01-11	2
22:35:00	2014-01-11	2
22:40:00	2014-01-11	2
22:47:00	2014-01-11	2
22:48:00	2014-01-11	2
22:48:00	2014-01-11	2
22:48:00	2014-01-11	2
22:49:00	2014-01-11	2
06:24:00	2014-01-12	2
06:24:00	2014-01-12	2
06:24:00	2014-01-12	2
10:26:00	2014-01-12	4
10:46:00	2014-01-12	4
10:47:00	2014-01-12	4
12:01:00	2014-01-12	4
12:24:00	2014-01-12	4
12:32:00	2014-01-12	4
12:34:00	2014-01-12	4
12:38:00	2014-01-12	4
12:45:00	2014-01-12	4
12:45:00	2014-01-12	4
12:54:00	2014-01-12	4
12:54:00	2014-01-12	4
13:06:00	2014-01-12	4
14:00:00	2014-01-12	2
14:23:00	2014-01-12	1
14:23:00	2014-01-12	1
14:23:00	2014-01-12	1
14:23:00	2014-01-12	1
14:23:00	2014-01-12	1
14:24:00	2014-01-12	1
14:24:00	2014-01-12	1
14:24:00	2014-01-12	1
14:24:00	2014-01-12	1
14:35:00	2014-01-12	1
14:35:00	2014-01-12	1
14:35:00	2014-01-12	1
14:35:00	2014-01-12	1
14:36:00	2014-01-12	1
14:36:00	2014-01-12	1
14:36:00	2014-01-12	1
14:36:00	2014-01-12	1
14:36:00	2014-01-12	1
14:36:00	2014-01-12	1
14:37:00	2014-01-12	1
14:37:00	2014-01-12	1
14:37:00	2014-01-12	1
14:37:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:39:00	2014-01-12	1
14:40:00	2014-01-12	1
14:40:00	2014-01-12	1
14:40:00	2014-01-12	1
14:40:00	2014-01-12	1
14:40:00	2014-01-12	1
14:40:00	2014-01-12	1
14:41:00	2014-01-12	1
14:41:00	2014-01-12	1
14:42:00	2014-01-12	1
14:42:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:44:00	2014-01-12	1
14:45:00	2014-01-12	1
14:45:00	2014-01-12	1
14:45:00	2014-01-12	1
14:45:00	2014-01-12	1
14:45:00	2014-01-12	1
14:45:00	2014-01-12	1
14:46:00	2014-01-12	1
14:46:00	2014-01-12	1
14:46:00	2014-01-12	1
14:46:00	2014-01-12	1
